,Title,Console,Genre,Critic_Score,Total_Sales,NorthAmerica_Sales,Japan_Sales,EuropeAndAfrica_Sales,World_Sales,Release_Year
8480,World Soccer Winning Eleven 9 Bonus Pack,PS2,Sports,8.0,0.14,0.0,0.14,0.0,0.0,2006
8481,Major League Baseball 2K8,Wii,Sports,8.0,0.14,0.13,0.0,0.0,0.01,2008
8482,NBA Jam,XB,Sports,8.0,0.14,0.1,0.0,0.03,0.0,2003
8483,Interactive Sampler Disc 6,PS,Misc,8.0,0.14,0.08,0.0,0.05,0.01,1998
8484,Fashion Studio: Paris Collection,DS,Misc,8.0,0.14,0.13,0.0,0.0,0.01,2009
8485,World Championship Poker 2: Featuring Howard Lederer,PSP,Misc,7.0,0.14,0.12,0.0,0.0,0.01,2005
8486,Gourmet Chef: Cook Your Way to Fame,DS,Misc,7.0,0.14,0.13,0.0,0.0,0.01,2008
8487,LEGO The Lord of the Rings,DS,Misc,7.0,0.14,0.0,0.0,0.13,0.01,2012
8488,MySims Collection,Wii,Misc,7.0,0.14,0.13,0.0,0.0,0.01,2010
8489,Scene It? Bright Lights! Big Screen!,Wii,Misc,7.0,0.14,0.13,0.0,0.0,0.01,2009
8490,Space Venus starring Morning Musume,PS2,Misc,7.0,0.14,0.0,0.14,0.0,0.0,2001
8491,Pro Yakyuu Spirits 2014,PS3,Sports,7.0,0.14,0.0,0.14,0.0,0.0,2014
8492,NFL Blitz 20-03,XB,Sports,7.0,0.14,0.11,0.0,0.03,0.01,2002
8493,Cabela's Outdoor Adventures (2009),PS2,Sports,7.0,0.14,0.07,0.0,0.05,0.02,2009
8494,Nicktoons MLB,Wii,Sports,7.0,0.14,0.13,0.0,0.0,0.01,2011
8495,Sega Genesis Collection,PS2,Misc,7.0,0.14,0.0,0.0,0.02,0.12,2006
8496,Hard Rock Casino,PSP,Misc,3.8,0.14,0.12,0.0,0.0,0.01,2007
8497,Alvin and the Chipmunks,DS,Misc,3.8,0.14,0.12,0.0,0.0,0.01,2007
8498,Scene It? Bright Lights! Big Screen!,X360,Misc,6.2,0.14,0.12,0.0,0.0,0.01,2009
8499,Wild ARMs XF,PSP,Role-Playing,6.2,0.14,0.07,0.06,0.0,0.01,2008
8500,Star Wars: Knights of the Old Republic,PC,Role-Playing,6.2,0.14,0.01,0.0,0.11,0.02,2003
8501,Dragon Age: Origins - Ultimate Edition,PC,Role-Playing,6.2,0.14,0.0,0.0,0.12,0.01,2010
8502,Gallop & Ride!,Wii,Sports,6.2,0.14,0.13,0.0,0.0,0.01,2008
8503,Buck Fever,Wii,Sports,6.2,0.14,0.13,0.0,0.0,0.01,2009
8504,Cabela's African Safari,X360,Sports,6.2,0.14,0.13,0.0,0.0,0.01,2006
8505,NCAA Basketball Final Four 97,PS,Sports,6.2,0.14,0.08,0.0,0.05,0.01,1997
8506,College Hoops 2K8,PS3,Sports,6.2,0.14,0.13,0.0,0.0,0.01,2007
8507,Naruto Shippuden: Ultimate Ninja Storm Legacy,XOne,Fighting,6.2,0.14,0.11,0.0,0.02,0.01,2017
8508,Hyperdimension Neptunia Re;Birth1,PSV,Role-Playing,6.2,0.14,0.05,0.07,0.0,0.02,2014
8509,Fairy Fencer F: Advent Dark Force,PS4,Role-Playing,6.2,0.14,0.06,0.06,0.0,0.01,2016
8510,Risen,PC,Role-Playing,7.8,0.14,0.0,0.0,0.12,0.02,2009
8511,Queen's Gate: Spiral Chaos,PSP,Role-Playing,7.8,0.14,0.0,0.14,0.0,0.0,2011
8512,Baldur's Gate: Dark Alliance,GC,Role-Playing,7.7,0.14,0.11,0.0,0.03,0.0,2002
8513,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?",PSP,Role-Playing,6.9,0.14,0.0,0.13,0.0,0.0,2009
8514,Eternal Eyes,PS,Role-Playing,6.9,0.14,0.08,0.0,0.05,0.01,2000
8515,Metal Slug 7,DS,Shooter,6.9,0.14,0.12,0.01,0.0,0.01,2008
8516,Gungrave: Overdose,PS2,Shooter,6.9,0.14,0.07,0.0,0.05,0.02,2004
8517,The Operative: No One Lives Forever,PS2,Shooter,6.8,0.14,0.07,0.0,0.05,0.02,2002
8518,Epidemic,PS,Shooter,6.8,0.14,0.02,0.1,0.01,0.01,1996
8519,The Darkness II,PC,Shooter,6.8,0.14,0.1,0.0,0.03,0.01,2012
8520,The Orange Box,PC,Shooter,9.7,0.14,0.0,0.0,0.11,0.02,2007
8521,History Channel: Civil War - A Nation Divided,X360,Shooter,9.7,0.14,0.13,0.0,0.0,0.01,2006
8522,Overstrike,X360,Shooter,9.7,0.14,0.09,0.0,0.03,0.01,2013
8523,Chicken Shoot,DS,Shooter,9.7,0.14,0.13,0.0,0.0,0.01,2007
8524,Dead to Rights,GC,Shooter,9.7,0.14,0.11,0.0,0.03,0.0,2002
8525,Gyakuten Saiban 2,GBA,Adventure,9.7,0.14,0.0,0.14,0.0,0.0,2002
8526,Detective Barbie: The Mystery Cruise,PS,Adventure,9.7,0.14,0.08,0.0,0.05,0.01,2000
8527,Desire,SAT,Adventure,9.7,0.14,0.0,0.14,0.0,0.0,1997
8528,Enclave,XB,Adventure,9.7,0.14,0.11,0.0,0.03,0.01,2002
8529,To Heart,PS,Adventure,9.7,0.14,0.0,0.13,0.0,0.01,1999
8530,Vampire Night,PS2,Shooter,6.4,0.14,0.07,0.0,0.05,0.02,2001
8531,Doshin the Giant,GC,Simulation,6.8,0.14,0.0,0.14,0.0,0.0,2002
8532,Cake Mania 3,DS,Simulation,6.8,0.14,0.13,0.0,0.0,0.01,2009
8533,Fast Food Panic,DS,Simulation,6.8,0.14,0.13,0.0,0.0,0.01,2010
8534,Our House Party!,Wii,Simulation,6.8,0.14,0.13,0.0,0.0,0.01,2009
8535,Horse Life Adventures,Wii,Simulation,6.8,0.14,0.12,0.0,0.01,0.01,2009
8536,Xevious 3D/G+,PS,Shooter,6.8,0.14,0.01,0.11,0.01,0.01,1997
8537,Battlefield: Hardline,PC,Shooter,6.8,0.14,0.0,0.0,0.13,0.01,2015
8538,Metal Slug Anthology,Wii,Shooter,6.8,0.14,0.12,0.0,0.01,0.01,2006
8539,Tomb Raider: The Prophecy,GBA,Adventure,6.8,0.14,0.1,0.0,0.04,0.0,2002
8540,Dragon Quest Builders 2,NS,Adventure,6.8,0.14,0.0,0.14,0.0,0.0,2019
8541,Pirates: The Legend of Black Kat,PS2,Adventure,6.8,0.14,0.07,0.0,0.05,0.02,2002
8542,Arctic Tale,DS,Adventure,6.8,0.14,0.13,0.0,0.0,0.01,2007
8543,Heroes over Europe,X360,Simulation,6.8,0.14,0.1,0.0,0.02,0.01,2009
8544,Pet Pals: Animal Doctor,Wii,Simulation,6.8,0.14,0.13,0.0,0.0,0.01,2008
8545,Tropico 5,PC,Simulation,6.8,0.14,0.04,0.0,0.09,0.01,2015
8546,Farming Simulator 2012,3DS,Simulation,6.8,0.14,0.0,0.0,0.13,0.01,2012
8547,Fur Fighters: Viggo's Revenge,PS2,Action,6.8,0.14,0.07,0.0,0.05,0.02,2001
8548,Krull,2600,Action,6.8,0.14,0.13,0.0,0.01,0.0,1983
8549,The Da Vinci Code,PS2,Action,6.8,0.14,0.07,0.0,0.05,0.02,2006
8550,The Lord of the Rings: Aragorn's Quest,PSP,Action,6.8,0.14,0.09,0.0,0.03,0.03,2010
8551,Adventure Time: Finn & Jake Investigations,PS4,Action,6.8,0.14,0.07,0.0,0.05,0.02,2015
8552,Onimusha Essentials,PS2,Action,6.8,0.14,0.07,0.0,0.05,0.02,2008
8553,Assassination Classroom: Grand Siege on Korosensei,3DS,Action,6.8,0.14,0.0,0.14,0.0,0.0,2015
8554,Arslan: The Warriors of Legend,PS4,Action,6.8,0.14,0.03,0.06,0.04,0.01,2016
8555,Just Cause,X360,Action,7.3,0.14,0.1,0.01,0.03,0.01,2006
8556,Chikyuu Boueigun 2 Portable,PSP,Action,7.3,0.14,0.0,0.14,0.0,0.0,2011
8557,Gyakuten Saiban 2,GBA,Action,7.3,0.14,0.0,0.14,0.0,0.0,2002
8558,Jim Henson's the Muppets: On With the Show!,GBA,Action,6.3,0.14,0.1,0.0,0.04,0.0,2003
8559,Front Mission Alternative,PS,Strategy,6.3,0.14,0.0,0.13,0.0,0.01,1997
8560,Project V6,PS,Strategy,6.3,0.14,0.0,0.13,0.0,0.01,1998
8561,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,Strategy,6.3,0.14,0.0,0.14,0.0,0.0,2011
8562,Hitman: Blood Money,XB,Action,8.1,0.14,0.11,0.0,0.03,0.01,2006
8563,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,DS,Adventure,8.1,0.14,0.09,0.0,0.04,0.01,2010
8564,Second Sight,PS2,Adventure,7.9,0.14,0.07,0.0,0.05,0.02,2004
8565,Scarface: The World is Yours,Wii,Adventure,7.9,0.14,0.12,0.0,0.01,0.01,2007
8566,Monster House,PS2,Adventure,7.9,0.14,0.07,0.0,0.05,0.02,2006
8567,Uta no * Prince-Sama: Repeat,PSP,Adventure,7.9,0.14,0.0,0.14,0.0,0.0,2011
8568,WCW Backstage Assault,N64,Action,7.9,0.14,0.11,0.0,0.03,0.0,2000
8569,Yogi Bear: The Video Game,DS,Action,7.9,0.14,0.1,0.0,0.03,0.01,2010
8570,X-Blades,X360,Action,6.0,0.14,0.1,0.02,0.02,0.01,2009
8571,In the Hunt,PS,Shooter,6.0,0.14,0.03,0.07,0.02,0.01,1996
8572,Jurassic: The Hunted,PS2,Shooter,6.0,0.14,0.07,0.0,0.06,0.02,2009
8573,The Fifth Element,PS,Action,3.7,0.14,0.08,0.0,0.05,0.01,1998
8574,G.I. Joe: The Rise of Cobra,PS2,Action,5.2,0.14,0.11,0.0,0.0,0.03,2009
8575,Sengoku Musou 3 Empires,PS3,Action,5.2,0.14,0.0,0.14,0.0,0.0,2011
8576,Grabbed by the Ghoulies,XB,Action,5.2,0.14,0.11,0.0,0.03,0.01,2003
8577,Kid Adventures: Sky Captain,Wii,Action,5.2,0.14,0.09,0.0,0.04,0.01,2010
8578,Okaeri! Chibi-Robo! Happy Richie Oosouji,DS,Adventure,5.2,0.14,0.0,0.14,0.0,0.0,2009
8579,Cyber Sled,PS,Action,5.2,0.14,0.0,0.13,0.0,0.01,1995
8580,Fear Factor: Unleashed,GBA,Action,3.0,0.14,0.1,0.0,0.04,0.0,2004
8581,Robots,DS,Action,4.5,0.14,0.12,0.0,0.0,0.01,2005
8582,Deception IV: Blood Ties,PSV,Action,4.5,0.14,0.02,0.07,0.03,0.02,2014
8583,Jikkyou Powerful Pro Baseball Heroes,3DS,Action,4.5,0.14,0.0,0.14,0.0,0.0,2016
8584,Go Play: Circus Star,Wii,Action,4.5,0.14,0.13,0.0,0.0,0.01,2009
8585,Mary-Kate and Ashley: Crush Course,PS,Action,4.5,0.14,0.08,0.0,0.05,0.01,2001
8586,Resident Evil: Revelations 2,XOne,Action,4.5,0.14,0.1,0.0,0.02,0.01,2015
8587,We Happy Few,PS4,Action-Adventure,4.5,0.14,0.08,0.0,0.04,0.02,2018
8588,Ape Escape Academy (jp sales),PSP,Party,4.5,0.14,0.0,0.13,0.0,0.0,2006
8589,Has-Been Heroes,NS,Action,4.8,0.14,0.13,0.0,0.0,0.02,2017
8590,G.I. Joe: The Rise of Cobra,DS,Action,5.6,0.14,0.11,0.0,0.01,0.01,2009
8591,Naruto Shippuden: Kizuna Drive,PSP,Action,7.0,0.14,0.04,0.05,0.03,0.02,2011
8592,X-Blades,PS3,Action,5.9,0.14,0.07,0.02,0.03,0.01,2009
8593,Nayuta no Kiseki,PSP,Action,5.9,0.14,0.0,0.14,0.0,0.0,2012
8594,Gundam Breaker 3,PSV,Action,5.9,0.14,0.0,0.14,0.0,0.0,2016
8595,G.I. Joe: The Rise of Cobra,PSP,Action,5.2,0.14,0.11,0.0,0.02,0.02,2009
8596,Thor: God of Thunder,X360,Action,3.8,0.14,0.09,0.0,0.04,0.01,2011
8597,Power Rangers: Super Legends,PS2,Action,3.8,0.14,0.07,0.0,0.06,0.02,2007
8598,Fatal Frame,PS2,Action,7.6,0.14,0.07,0.0,0.06,0.02,2002
8599,Rodea the Sky Soldier,WiiU,Action-Adventure,7.0,0.14,0.1,0.01,0.02,0.01,2015
8600,Metal Gear Solid V: Ground Zeroes,X360,Action-Adventure,8.3,0.14,0.06,0.01,0.05,0.01,2014
8601,Okami HD,PS3,Action-Adventure,8.3,0.14,0.0,0.14,0.0,0.0,2012
8602,Murdered: Soul Suspect,PS3,Action-Adventure,8.3,0.14,0.05,0.02,0.05,0.02,2014
8603,Kenka Banchou 5: Otoko no Housoku,PSP,Action,8.3,0.14,0.0,0.14,0.0,0.0,2011
8604,Naruto: Ninja Council 3 (JP sales),DS,Action,8.3,0.14,0.0,0.13,0.01,0.0,2007
8605,Kamen Rider Ryuki,PS,Action,8.3,0.14,0.0,0.13,0.0,0.01,2002
8606,Senran Kagura Burst,3DS,Action,8.3,0.14,0.0,0.14,0.0,0.0,2013
8607,Terminator 3: Rise of the Machines,XB,Action,8.3,0.14,0.11,0.0,0.03,0.01,2003
8608,Run for Money CHO Tousouchuu,3DS,Action,8.3,0.14,0.0,0.14,0.0,0.0,2015
8609,Mary-Kate and Ashley: Winners Circle,PS,Action,8.3,0.14,0.08,0.0,0.05,0.01,2001
8610,Spider-Man: Friend or Foe,Wii,Action,5.6,0.14,0.13,0.0,0.0,0.01,2007
8611,Micro Machines,PS2,Racing,5.6,0.14,0.07,0.0,0.05,0.02,2003
8612,The Crew: Wild Run,PS4,Racing,5.6,0.14,0.0,0.0,0.12,0.02,2015
8613,MXGP 2,PS4,Racing,5.6,0.14,0.05,0.0,0.06,0.02,2016
8614,Rayman Arena,GC,Racing,6.2,0.14,0.11,0.0,0.03,0.0,2002
8615,4X4 EVO 2,GC,Racing,5.1,0.14,0.11,0.0,0.03,0.0,2002
8616,Daytona USA Championship Circuit Edition,SAT,Racing,5.1,0.14,0.0,0.14,0.0,0.0,1996
8617,LEGO Island Xtreme Stunts,GBA,Racing,5.1,0.14,0.1,0.0,0.04,0.0,2002
8618,MotoGP 17,PS4,Racing,5.1,0.14,0.04,0.0,0.07,0.02,2017
8619,Gladius,XB,Strategy,5.1,0.14,0.1,0.0,0.03,0.0,2003
8620,Shining Force CD,SCD,Strategy,5.1,0.14,0.0,0.14,0.0,0.0,1994
8621,Mytran Wars,PSP,Strategy,5.1,0.14,0.09,0.0,0.02,0.03,2009
8622,Power Stone,DC,Fighting,8.6,0.14,0.0,0.14,0.0,0.0,1999
8623,Victorious Boxers: Revolution,Wii,Fighting,5.8,0.14,0.07,0.06,0.0,0.01,2007
8624,Hot Wheels: World Race,GBA,Racing,5.8,0.14,0.1,0.0,0.04,0.0,2003
8625,Apex,XB,Racing,5.8,0.14,0.1,0.0,0.03,0.0,2003
8626,MotoGP '06,X360,Racing,8.3,0.14,0.11,0.0,0.01,0.01,2006
8627,QuickSpot,DS,Misc,8.3,0.14,0.01,0.13,0.0,0.0,2007
8628,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,Misc,8.3,0.14,0.1,0.0,0.04,0.0,2005
8629,World Championship Poker: Howard Lederer - All In,PSP,Misc,5.1,0.14,0.13,0.0,0.0,0.01,2006
8630,MTV Music Generator 3: This Is the Remix,PS2,Misc,5.1,0.14,0.07,0.0,0.05,0.02,2004
8631,Sid Meier's Pirates!,XB,Strategy,5.1,0.14,0.11,0.0,0.03,0.01,2005
8632,Houshinengi,PS,Strategy,5.1,0.14,0.0,0.13,0.0,0.01,1998
8633,Kamen Rider Battle: Ganbaride Card Battle Taisen,DS,Strategy,5.1,0.14,0.0,0.14,0.0,0.0,2010
8634,Age of Empires: Collector's Edition,PC,Strategy,5.1,0.14,0.02,0.0,0.1,0.01,2000
8635,Dishonored: Death of the Outsider,XOne,Action,5.1,0.14,0.07,0.0,0.06,0.01,2017
8636,Dino Crisis 3,XB,Action,5.1,0.14,0.08,0.03,0.03,0.0,2003
8637,Eragon,X360,Action,4.2,0.14,0.12,0.0,0.01,0.01,2006
8638,Dynasty Warriors 7: Empires,PS3,Action,4.2,0.14,0.0,0.14,0.0,0.0,2012
8639,How to Train Your Dragon,X360,Action,4.6,0.14,0.11,0.0,0.02,0.01,2010
8640,Spider-Man: Edge of Time,DS,Action,4.6,0.14,0.12,0.0,0.01,0.01,2011
8641,Star Wars: Jedi Power Battles,GBA,Action,4.6,0.14,0.1,0.0,0.04,0.0,2002
8642,Bio FREAKS,N64,Action,6.2,0.14,0.11,0.0,0.03,0.0,1998
8643,Just Dance: Disney Party,Wii,Music,6.2,0.14,0.03,0.0,0.11,0.01,2012
8644,Mr. Driller: Drill Spirits,DS,Puzzle,6.2,0.14,0.08,0.05,0.0,0.01,2004
8645,Super Puzzle Fighter II Turbo,PS,Puzzle,6.2,0.14,0.08,0.0,0.05,0.01,1996
8646,Puyo Puyo!! 20th Anniversary,DS,Puzzle,6.2,0.14,0.0,0.14,0.0,0.0,2011
8647,Bust-A-Move Deluxe,PSP,Puzzle,7.1,0.14,0.13,0.0,0.0,0.01,2006
8648,Touch My Katamari,PSV,Puzzle,7.1,0.14,0.07,0.0,0.04,0.03,2012
8649,Magnetica,DS,Puzzle,7.1,0.14,0.08,0.03,0.01,0.01,2006
8650,Pipe Dreams 3D,PS,Puzzle,7.1,0.14,0.08,0.0,0.05,0.01,2001
8651,Scooby-Doo! Night of 100 Frights,XB,Platform,7.1,0.14,0.11,0.0,0.03,0.01,2003
8652,Spyro: A Hero's Tail,XB,Platform,7.1,0.14,0.11,0.0,0.03,0.01,2004
8653,The Walking Dead: Season Two,XOne,Misc,7.1,0.14,0.08,0.0,0.05,0.01,2014
8654,Atari's Greatest Hits: Volume 1,DS,Misc,7.1,0.14,0.13,0.0,0.0,0.01,2010
8655,Let's Cheer,X360,Misc,7.1,0.14,0.12,0.0,0.0,0.01,2011
8656,Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,Music,7.1,0.14,0.0,0.14,0.0,0.0,2016
8657,Rocksmith 2014 Edition Remastered,PS4,Music,7.1,0.14,0.11,0.0,0.0,0.03,2016
8658,Lips: I Love The 80s,X360,Music,7.1,0.14,0.0,0.0,0.12,0.02,2010
8659,Disney's Chicken Little,XB,Platform,7.0,0.14,0.1,0.0,0.03,0.0,2005
8660,Secret Agent Clank,PSP,Platform,7.0,0.14,0.04,0.04,0.04,0.02,2008
8661,Mega Man Powered Up,PSP,Platform,8.7,0.14,0.12,0.0,0.01,0.02,2006
8662,Rayman 3,GBA,Platform,7.9,0.14,0.1,0.0,0.04,0.0,2003
8663,Ratatouille,GC,Platform,6.1,0.14,0.11,0.0,0.03,0.0,2007
8664,Casper: Spirit Dimensions,PS2,Platform,6.1,0.14,0.07,0.0,0.05,0.02,2001
8665,Klonoa: Empire of Dreams,GBA,Platform,8.6,0.14,0.1,0.0,0.04,0.0,2001
8666,Zapper: One Wicked Cricket!,GBA,Platform,8.6,0.14,0.1,0.0,0.04,0.0,2002
8667,OutRun 2,XB,Racing,8.6,0.14,0.11,0.0,0.03,0.01,2004
8668,Mx vs. ATV Reflex,DS,Racing,8.6,0.14,0.13,0.0,0.0,0.01,2009
8669,¡Shin Chan Flipa en colores!,DS,Platform,8.6,0.14,0.0,0.14,0.0,0.0,2007
8670,The Bombing Islands,PS,Platform,8.6,0.14,0.08,0.0,0.05,0.01,2001
8671,Moshi Monsters: Katsuma Unleashed,DS,Platform,8.6,0.14,0.0,0.0,0.13,0.01,2013
8672,Mega Man X Legacy Collection 1+2,PS4,Platform,8.6,0.14,0.07,0.05,0.0,0.02,2018
8673,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,Platform,8.6,0.14,0.1,0.0,0.04,0.0,2005
8674,Barbie Explorer,PS,Platform,8.6,0.14,0.08,0.0,0.05,0.01,2001
8675,World Tour Soccer 2003,PS2,Sports,8.6,0.14,0.07,0.0,0.05,0.02,2003
8676,Virtua Tennis 4,Wii,Sports,5.2,0.14,0.05,0.0,0.08,0.01,2011
8677,Pro Evolution Soccer 2015,X360,Sports,5.2,0.14,0.05,0.0,0.08,0.01,2014
8678,Backyard Sports: Sandlot Sluggers,DS,Sports,5.2,0.14,0.13,0.0,0.0,0.01,2010
8679,Jonny Moseley Mad Trix,PS2,Sports,5.2,0.14,0.07,0.0,0.05,0.02,2001
8680,Top Spin 4,Wii,Sports,4.0,0.14,0.04,0.0,0.08,0.02,2011
8681,SSX On Tour,XB,Sports,4.0,0.14,0.11,0.0,0.03,0.01,2005
8682,NCAA College Basketball 2K3,XB,Sports,4.0,0.14,0.11,0.0,0.03,0.01,2002
8683,Hot Wheels: Beat That!,Wii,Racing,4.0,0.14,0.13,0.0,0.0,0.01,2007
8684,PaRappa The Rapper 2,PS2,Misc,4.0,0.14,0.07,0.0,0.05,0.02,2002
8685,Drawn to Life Collection,DS,Misc,4.0,0.14,0.13,0.0,0.0,0.01,2010
8686,Dream Pinball 3D,Wii,Misc,4.0,0.14,0.1,0.0,0.03,0.01,2008
8687,Cranium Kabookii,Wii,Misc,4.0,0.14,0.13,0.0,0.0,0.01,2007
8688,Geometry Wars: Galaxies,DS,Shooter,4.0,0.14,0.13,0.0,0.0,0.01,2007
8689,Doom,GBA,Shooter,8.3,0.14,0.1,0.0,0.04,0.0,2001
8690,The Elder Scrolls Online: Morrowind,XOne,MMO,8.3,0.14,0.09,0.0,0.03,0.01,2017
8691,Disney's Cinderella: Magical Dreams,GBA,Platform,6.0,0.14,0.1,0.0,0.04,0.0,2005
8692,Legends of Wrestling,XB,Fighting,6.0,0.14,0.1,0.0,0.03,0.0,2002
8693,Godzilla: Save the Earth,XB,Fighting,6.0,0.14,0.1,0.0,0.03,0.0,2004
8694,Ford Racing Off Road,PSP,Racing,6.0,0.14,0.05,0.0,0.08,0.02,2008
8695,Destruction Derby Raw,PS,Racing,6.0,0.14,0.08,0.0,0.05,0.01,2000
8696,Bravo Air Race,PS,Racing,5.3,0.14,0.08,0.0,0.05,0.01,1997
8697,Micro Machines 64 Turbo,N64,Racing,5.3,0.14,0.11,0.0,0.03,0.0,1999
8698,Asphalt: Urban GT 2,DS,Racing,5.3,0.14,0.09,0.0,0.04,0.01,2006
8699,SafeCracker: The Ultimate Puzzle Adventure,DS,Puzzle,5.3,0.14,0.07,0.0,0.06,0.01,2009
8700,Balloon Pop,DS,Puzzle,5.3,0.14,0.13,0.0,0.0,0.01,2009
8701,Diner Dash: Flo on the Go,DS,Puzzle,5.3,0.14,0.13,0.0,0.0,0.01,2009
8702,Mojo!,PS2,Puzzle,5.3,0.14,0.07,0.0,0.05,0.02,2003
8703,Pipe Mania,PS2,Puzzle,5.3,0.14,0.07,0.0,0.05,0.02,2008
8704,Bejeweled 3,X360,Puzzle,5.3,0.14,0.13,0.0,0.0,0.01,2011
8705,BIT.TRIP SAGA,3DS,Platform,7.5,0.14,0.09,0.0,0.04,0.01,2011
8706,RockMan & Forte,SNES,Platform,7.5,0.14,0.0,0.14,0.0,0.0,1998
8707,Guilty Gear,PS,Fighting,7.5,0.14,0.03,0.07,0.02,0.01,1998
8708,Marvel vs. Capcom 2,DC,Fighting,9.0,0.14,0.0,0.14,0.0,0.0,2000
8709,Under Night In-Birth,PS3,Fighting,9.0,0.14,0.07,0.05,0.01,0.02,2015
8710,Gundam: The Battle Master,PS,Fighting,9.0,0.14,0.0,0.13,0.0,0.01,1997
8711,Guilty Gear Xrd -Revelator-,PS4,Fighting,9.0,0.14,0.06,0.07,0.0,0.01,2016
8712,Fate/Unlimited Codes,PS2,Fighting,9.0,0.14,0.0,0.14,0.0,0.0,2008
8713,Dead or Alive 2,DC,Fighting,9.0,0.14,0.0,0.14,0.0,0.0,2000
8714,Barbarian,PS2,Fighting,9.0,0.14,0.07,0.0,0.06,0.02,2002
8715,Championship Motocross 2001 featuring Ricky Carmichael,PS,Racing,6.8,0.14,0.08,0.0,0.05,0.01,2001
8716,F1 2011,PSV,Racing,6.8,0.14,0.03,0.01,0.08,0.02,2012
8717,The King of Fighters '94 (CD),NG,Fighting,6.8,0.14,0.0,0.14,0.0,0.0,1994
8718,Ultimate Marvel vs. Capcom 3,XOne,Fighting,6.8,0.14,0.12,0.0,0.0,0.01,2017
8719,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,Fighting,8.0,0.14,0.04,0.08,0.01,0.0,2003
8720,My Hero One's Justice,XOne,Fighting,8.0,0.14,0.12,0.0,0.0,0.01,2018
8721,Persona 4 Arena Ultimax,PS3,Fighting,8.0,0.14,0.0,0.13,0.0,0.0,2014
8722,Marvel vs. Capcom 2,XB,Fighting,8.0,0.14,0.09,0.01,0.03,0.0,2003
8723,NFL Head Coach 09,PS3,Sports,8.0,0.14,0.13,0.0,0.0,0.01,2008
8724,Pro Baseball Spirits 2015,PSV,Sports,8.0,0.14,0.0,0.14,0.0,0.0,2015
8725,FIFA Soccer 2005,GC,Sports,8.0,0.14,0.11,0.0,0.03,0.0,2004
8726,"NewU Fitness First Mind Body, Yoga & Pilates Workout",Wii,Sports,8.0,0.14,0.12,0.0,0.02,0.01,2010
8727,Cars: Mater-National Championship,X360,Racing,8.0,0.14,0.13,0.0,0.0,0.01,2007
8728,L.A. Rush,XB,Racing,8.0,0.14,0.11,0.0,0.03,0.01,2005
8729,Adrenalin Misfits,X360,Racing,4.7,0.14,0.12,0.0,0.02,0.01,2010
8730,Thunder Truck Rally,PS,Racing,4.7,0.14,0.08,0.0,0.05,0.01,1997
8731,Pro Cycling Manager 2016,PS4,Sports,4.7,0.14,0.0,0.0,0.12,0.02,2016
8732,Super Dodgeball Brawlers,DS,Sports,4.7,0.14,0.13,0.0,0.0,0.01,2008
8733,PANGYA: Fantasy Golf,PSP,Sports,4.7,0.14,0.09,0.04,0.0,0.01,2009
8734,Gretzky NHL 06,PSP,Sports,5.8,0.14,0.13,0.0,0.0,0.01,2005
8735,Tennis no Oji-Sama: Aim at The Victory!,GBA,Sports,5.8,0.14,0.0,0.14,0.0,0.0,2002
8736,Fox Sports Golf '99,PS,Sports,5.8,0.14,0.08,0.0,0.05,0.01,1998
8737,Tony Hawk's Pro Skater 5,XOne,Sports,5.8,0.14,0.11,0.0,0.02,0.01,2015
8738,FIFA Street 2,PSP,Sports,4.9,0.14,0.07,0.0,0.06,0.02,2006
8739,Blue Reflection: Maboroshi ni Mau - Shoujo no Ken,PS4,Role-Playing,4.9,0.14,0.07,0.06,0.0,0.02,2017
8740,Class of Heroes,PSP,Role-Playing,5.4,0.14,0.06,0.08,0.0,0.01,2009
8741,Ys VIII: Lacrimosa of Dana,PSV,Role-Playing,5.4,0.14,0.01,0.11,0.01,0.01,2017
8742,Gungnir,PSP,Role-Playing,7.4,0.14,0.08,0.04,0.0,0.02,2012
8743,Wild ARMs 4,PS2,Role-Playing,6.6,0.14,0.07,0.0,0.06,0.02,2006
8744,Grand Kingdom,PS4,Role-Playing,6.6,0.14,0.08,0.04,0.0,0.02,2016
8745,Super Robot Taisen OG Saga: Endless Frontier (JP sales),DS,Role-Playing,6.6,0.14,0.0,0.14,0.0,0.0,2009
8746,World Tour Soccer 2002,PS2,Sports,6.6,0.14,0.07,0.0,0.05,0.02,2002
8747,Phantom Brave,PS2,Role-Playing,6.6,0.14,0.07,0.0,0.05,0.02,2004
8748,Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,Role-Playing,8.0,0.14,0.09,0.0,0.02,0.03,2015
8749,.hack//Link,PSP,Role-Playing,8.0,0.14,0.0,0.14,0.0,0.0,2010
8750,The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,Role-Playing,8.0,0.14,0.03,0.11,0.0,0.0,2006
8751,Shining Resonance,PS3,Role-Playing,8.0,0.14,0.0,0.14,0.0,0.0,2014
