Campaign_ID,Campaign_Type,Channel_Used,Conversion_Rate,Customer_Segment,Date,Engagement_Score_Segment,Click_Thru_Rate
106682,Email,Email,0.13,Outdoor Adventurers,Monday,Greater than or equal to 7,0.024622414
106683,Influencer,Facebook,0.07,Health & Wellness,Tuesday,Greater than or equal to 7,0.145175064
106687,Social Media,Google Ads,0.07,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.314968153
106690,Email,Facebook,0.04,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.073487032
106692,Email,Facebook,0.04,Fashionistas,Thursday,Greater than or equal to 7,0.088612275
106697,Search,Email,0.12,Foodies,Tuesday,Greater than or equal to 7,0.013339071
106701,Email,Website,0.05,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.05143824
106702,Search,Website,0.13,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.180530973
106703,Social Media,YouTube,0.03,Health & Wellness,Monday,Greater than or equal to 7,0.171390013
106706,Social Media,Email,0.11,Foodies,Thursday,Greater than or equal to 7,0.07044621
106712,Influencer,Instagram,0.06,Fashionistas,Wednesday,Greater than or equal to 7,0.1257259
106715,Influencer,Website,0.05,Health & Wellness,Saturday,Greater than or equal to 7,0.346022241
106717,Search,YouTube,0.05,Outdoor Adventurers,Monday,Greater than or equal to 7,0.21528404
106720,Display,Instagram,0.14,Health & Wellness,Thursday,Greater than or equal to 7,0.487485101
106722,Social Media,Facebook,0.04,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.104834849
106723,Influencer,Email,0.12,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.078489703
106724,Social Media,YouTube,0.01,Health & Wellness,Monday,Greater than or equal to 7,0.096373931
106730,Display,YouTube,0.02,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.416194332
106732,Display,Google Ads,0.08,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.104910149
106735,Search,Facebook,0.13,Fashionistas,Friday,Greater than or equal to 7,0.178840846
106737,Email,YouTube,0.09,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.085666293
106738,Influencer,Email,0.08,Foodies,Monday,Greater than or equal to 7,0.153389566
106739,Social Media,YouTube,0.04,Fashionistas,Tuesday,Greater than or equal to 7,0.117619494
106743,Search,YouTube,0.11,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.079519964
106745,Search,YouTube,0.01,Tech Enthusiasts,Monday,Greater than or equal to 7,0.084832033
106747,Display,Facebook,0.13,Fashionistas,Wednesday,Greater than or equal to 7,0.034531693
106748,Search,Facebook,0.09,Fashionistas,Thursday,Greater than or equal to 7,0.18221942
106749,Email,Instagram,0.15,Fashionistas,Friday,Greater than or equal to 7,0.064170117
106750,Display,YouTube,0.1,Health & Wellness,Saturday,Greater than or equal to 7,0.024390244
106752,Display,Email,0.13,Fashionistas,Monday,Greater than or equal to 7,0.222031963
106753,Influencer,Facebook,0.06,Foodies,Tuesday,Greater than or equal to 7,0.039773917
106754,Email,Email,0.01,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.048398577
106755,Search,YouTube,0.13,Health & Wellness,Thursday,Greater than or equal to 7,0.21308554
106756,Influencer,YouTube,0.13,Fashionistas,Friday,Greater than or equal to 7,0.103769761
106757,Email,Facebook,0.08,Fashionistas,Saturday,Greater than or equal to 7,0.184638109
106759,Display,Instagram,0.06,Health & Wellness,Monday,Greater than or equal to 7,0.110536218
106761,Search,Website,0.06,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.02096931
106763,Search,Google Ads,0.07,Outdoor Adventurers,Friday,Greater than or equal to 7,0.065869854
106766,Email,Website,0.04,Foodies,Monday,Greater than or equal to 7,0.226341169
106768,Search,Email,0.04,Fashionistas,Wednesday,Greater than or equal to 7,0.082962575
106769,Email,Facebook,0.04,Foodies,Thursday,Greater than or equal to 7,0.153452685
106777,Display,Facebook,0.14,Tech Enthusiasts,Friday,Greater than or equal to 7,0.109753204
106779,Display,Google Ads,0.12,Foodies,Sunday,Greater than or equal to 7,0.421518055
106780,Email,Website,0.08,Tech Enthusiasts,Monday,Greater than or equal to 7,0.059023837
106786,Social Media,Instagram,0.09,Fashionistas,Sunday,Greater than or equal to 7,0.098706897
106788,Email,YouTube,0.09,Foodies,Tuesday,Greater than or equal to 7,0.100935998
106793,Search,Facebook,0.09,Health & Wellness,Sunday,Greater than or equal to 7,0.165132444
106794,Social Media,Email,0.02,Foodies,Monday,Greater than or equal to 7,0.05154321
106797,Email,Instagram,0.04,Health & Wellness,Thursday,Greater than or equal to 7,0.44137931
106799,Email,YouTube,0.11,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.245859509
106801,Display,YouTube,0.12,Foodies,Monday,Greater than or equal to 7,0.214635403
106808,Influencer,YouTube,0.1,Health & Wellness,Monday,Greater than or equal to 7,0.395518753
106810,Social Media,Website,0.02,Health & Wellness,Wednesday,Greater than or equal to 7,0.268185158
106817,Email,Google Ads,0.02,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.038852914
106818,Display,Google Ads,0.05,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.050823045
106822,Email,Email,0.15,Foodies,Monday,Greater than or equal to 7,0.161454905
106823,Search,Instagram,0.11,Fashionistas,Tuesday,Greater than or equal to 7,0.136355192
106824,Display,YouTube,0.12,Health & Wellness,Wednesday,Greater than or equal to 7,0.031816173
106826,Social Media,Website,0.03,Tech Enthusiasts,Friday,Greater than or equal to 7,0.025699414
106830,Search,YouTube,0.05,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.167803547
106831,Display,Instagram,0.09,Fashionistas,Wednesday,Greater than or equal to 7,0.263869132
106837,Email,Facebook,0.06,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.086487676
106838,Social Media,Website,0.1,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.213302156
106840,Display,Facebook,0.1,Fashionistas,Friday,Greater than or equal to 7,0.165659894
106851,Search,Website,0.03,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.078569748
106852,Search,Website,0.06,Foodies,Wednesday,Greater than or equal to 7,0.201607502
106853,Display,Facebook,0.02,Fashionistas,Thursday,Greater than or equal to 7,0.076753001
106858,Display,YouTube,0.04,Fashionistas,Tuesday,Greater than or equal to 7,0.033235294
106861,Search,Facebook,0.01,Health & Wellness,Friday,Greater than or equal to 7,0.097647702
106863,Email,YouTube,0.07,Outdoor Adventurers,Sunday,Greater than or equal to 7,0.05116096
106864,Email,Instagram,0.15,Outdoor Adventurers,Monday,Greater than or equal to 7,0.025715035
106865,Email,YouTube,0.06,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.124558824
106867,Social Media,Facebook,0.07,Foodies,Thursday,Greater than or equal to 7,0.158680428
106868,Influencer,YouTube,0.02,Outdoor Adventurers,Friday,Greater than or equal to 7,0.128148959
106871,Search,Email,0.15,Tech Enthusiasts,Monday,Greater than or equal to 7,0.145529432
106875,Email,Instagram,0.05,Tech Enthusiasts,Friday,Greater than or equal to 7,0.101198402
106876,Search,Instagram,0.01,Fashionistas,Saturday,Greater than or equal to 7,0.088739669
106878,Social Media,Instagram,0.14,Tech Enthusiasts,Monday,Greater than or equal to 7,0.124935556
106881,Email,Email,0.03,Foodies,Thursday,Greater than or equal to 7,0.22916183
106883,Email,Google Ads,0.05,Fashionistas,Saturday,Greater than or equal to 7,0.156888309
106887,Social Media,Google Ads,0.07,Health & Wellness,Wednesday,Greater than or equal to 7,0.113633465
106890,Influencer,Website,0.14,Fashionistas,Saturday,Greater than or equal to 7,0.121202776
106891,Display,Google Ads,0.07,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.056498303
106893,Influencer,Website,0.07,Health & Wellness,Tuesday,Greater than or equal to 7,0.045032751
106897,Social Media,Instagram,0.07,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.122348681
106898,Social Media,Google Ads,0.04,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.166901408
106901,Search,Website,0.08,Foodies,Wednesday,Greater than or equal to 7,0.040851848
106902,Email,Instagram,0.1,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.139699381
106905,Search,Website,0.11,Foodies,Sunday,Greater than or equal to 7,0.206562795
106906,Email,YouTube,0.07,Foodies,Monday,Greater than or equal to 7,0.074181981
106907,Social Media,YouTube,0.08,Health & Wellness,Tuesday,Greater than or equal to 7,0.335249042
106908,Display,YouTube,0.04,Fashionistas,Wednesday,Greater than or equal to 7,0.192307692
106910,Social Media,Google Ads,0.01,Outdoor Adventurers,Friday,Greater than or equal to 7,0.149303357
106915,Email,Email,0.05,Foodies,Wednesday,Greater than or equal to 7,0.064657878
106916,Influencer,Email,0.04,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.013472137
106918,Display,Instagram,0.09,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.041500969
106923,Display,Instagram,0.11,Fashionistas,Thursday,Greater than or equal to 7,0.294852385
106924,Influencer,Email,0.09,Tech Enthusiasts,Friday,Greater than or equal to 7,0.034675473
106927,Display,Instagram,0.12,Tech Enthusiasts,Monday,Greater than or equal to 7,0.106033345
106928,Social Media,Website,0.13,Fashionistas,Tuesday,Greater than or equal to 7,0.115865084
106930,Email,YouTube,0.02,Health & Wellness,Thursday,Greater than or equal to 7,0.089459789
106933,Influencer,Instagram,0.11,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.657276995
106934,Display,YouTube,0.13,Foodies,Monday,Greater than or equal to 7,0.035878428
106935,Display,Email,0.11,Foodies,Tuesday,Greater than or equal to 7,0.166021407
106937,Email,YouTube,0.15,Fashionistas,Thursday,Greater than or equal to 7,0.046328396
106938,Social Media,Facebook,0.14,Health & Wellness,Friday,Greater than or equal to 7,0.252813505
106939,Display,Website,0.01,Foodies,Saturday,Greater than or equal to 7,0.059612519
106941,Display,Google Ads,0.02,Health & Wellness,Monday,Greater than or equal to 7,0.013157895
106942,Social Media,Website,0.13,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.048771805
106943,Influencer,Facebook,0.04,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.131653076
106949,Display,Email,0.03,Health & Wellness,Monday,Greater than or equal to 7,0.222768626
106956,Influencer,Facebook,0.06,Tech Enthusiasts,Monday,Greater than or equal to 7,0.238378378
106957,Influencer,Website,0.08,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.09364002
106958,Search,Instagram,0.12,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.394971614
106961,Email,Google Ads,0.12,Foodies,Saturday,Greater than or equal to 7,0.029459569
106964,Email,YouTube,0.12,Health & Wellness,Tuesday,Greater than or equal to 7,0.088052271
106965,Email,YouTube,0.09,Health & Wellness,Wednesday,Greater than or equal to 7,0.046397067
106966,Influencer,Facebook,0.12,Fashionistas,Thursday,Greater than or equal to 7,0.127946128
106969,Social Media,Email,0.03,Health & Wellness,Sunday,Greater than or equal to 7,0.069248696
106972,Display,Facebook,0.11,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.056194907
106973,Influencer,Google Ads,0.12,Foodies,Thursday,Greater than or equal to 7,0.179436804
106975,Social Media,Instagram,0.11,Fashionistas,Saturday,Greater than or equal to 7,0.136536215
106976,Display,Facebook,0.09,Foodies,Sunday,Greater than or equal to 7,0.376220807
106978,Display,Email,0.08,Foodies,Tuesday,Greater than or equal to 7,0.12280196
106982,Social Media,Google Ads,0.14,Foodies,Saturday,Greater than or equal to 7,0.462414579
106983,Email,Website,0.15,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.158862466
106984,Email,Facebook,0.06,Fashionistas,Monday,Greater than or equal to 7,0.179059181
106986,Influencer,YouTube,0.13,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.076862539
106987,Display,YouTube,0.07,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.087023292
106994,Search,Website,0.03,Fashionistas,Thursday,Greater than or equal to 7,0.075097711
106996,Influencer,Instagram,0.03,Fashionistas,Saturday,Greater than or equal to 7,0.180714767
106997,Email,YouTube,0.02,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.267538644
107000,Social Media,Instagram,0.05,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.045627981
107001,Display,YouTube,0.07,Health & Wellness,Thursday,Greater than or equal to 7,0.025774415
107002,Search,Facebook,0.08,Fashionistas,Friday,Greater than or equal to 7,0.105792118
107005,Display,Email,0.13,Fashionistas,Monday,Greater than or equal to 7,0.101032448
107006,Email,YouTube,0.04,Fashionistas,Tuesday,Greater than or equal to 7,0.143720618
107008,Search,Website,0.03,Tech Enthusiasts,Thursday,Greater than or equal to 7,0.32662305
107009,Display,Website,0.06,Fashionistas,Friday,Greater than or equal to 7,0.081756046
107012,Influencer,Google Ads,0.12,Health & Wellness,Monday,Greater than or equal to 7,0.115851503
107014,Social Media,Facebook,0.09,Fashionistas,Wednesday,Greater than or equal to 7,0.137864419
107017,Social Media,Instagram,0.14,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.212620027
107019,Email,Google Ads,0.09,Fashionistas,Monday,Greater than or equal to 7,0.068245779
107021,Social Media,Facebook,0.06,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.144150759
107022,Search,Instagram,0.05,Tech Enthusiasts,Thursday,Greater than or equal to 7,0.265318089
107023,Influencer,Email,0.13,Health & Wellness,Friday,Greater than or equal to 7,0.064732388
107024,Display,Facebook,0.13,Fashionistas,Saturday,Greater than or equal to 7,0.104354971
107025,Social Media,Instagram,0.05,Health & Wellness,Sunday,Greater than or equal to 7,0.07556598
107026,Search,Instagram,0.05,Tech Enthusiasts,Monday,Greater than or equal to 7,0.021875727
107029,Search,Email,0.12,Outdoor Adventurers,Thursday,Greater than or equal to 7,0.45105755
107031,Display,Website,0.12,Foodies,Saturday,Greater than or equal to 7,0.301706485
107032,Email,Instagram,0.08,Health & Wellness,Sunday,Greater than or equal to 7,0.124702684
107038,Search,Instagram,0.15,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.379019504
107039,Display,Google Ads,0.06,Fashionistas,Sunday,Greater than or equal to 7,0.067752254
107040,Email,Email,0.12,Health & Wellness,Monday,Greater than or equal to 7,0.132778755
107041,Search,Website,0.05,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.082836911
107042,Search,Email,0.04,Tech Enthusiasts,Wednesday,Greater than or equal to 7,0.195775792
107046,Search,Google Ads,0.14,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.074449915
107047,Display,YouTube,0.02,Outdoor Adventurers,Monday,Greater than or equal to 7,0.084603105
107052,Display,YouTube,0.07,Foodies,Saturday,Greater than or equal to 7,0.023196769
107053,Display,YouTube,0.08,Foodies,Sunday,Greater than or equal to 7,0.019847328
107055,Search,Google Ads,0.06,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.109977606
107056,Social Media,Google Ads,0.08,Health & Wellness,Wednesday,Greater than or equal to 7,0.052469136
107057,Display,Facebook,0.1,Health & Wellness,Thursday,Greater than or equal to 7,0.029468733
107059,Influencer,Website,0.13,Tech Enthusiasts,Saturday,Greater than or equal to 7,0.582880435
107060,Email,YouTube,0.11,Foodies,Sunday,Greater than or equal to 7,0.104351591
107065,Search,Website,0.04,Tech Enthusiasts,Friday,Greater than or equal to 7,0.140369209
107066,Display,Google Ads,0.09,Health & Wellness,Saturday,Greater than or equal to 7,0.215312132
107067,Influencer,Email,0.12,Foodies,Sunday,Greater than or equal to 7,0.1039065
107069,Search,Google Ads,0.08,Tech Enthusiasts,Tuesday,Greater than or equal to 7,0.290092359
107070,Search,Facebook,0.12,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.041914958
107072,Email,Google Ads,0.06,Tech Enthusiasts,Friday,Greater than or equal to 7,0.391471011
107073,Search,Instagram,0.04,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.113716295
107074,Influencer,Website,0.13,Tech Enthusiasts,Sunday,Greater than or equal to 7,0.101752886
107077,Social Media,Google Ads,0.09,Foodies,Wednesday,Greater than or equal to 7,0.018530351
107081,Search,Website,0.12,Foodies,Sunday,Greater than or equal to 7,0.022296258
107082,Search,Google Ads,0.11,Health & Wellness,Monday,Greater than or equal to 7,0.112081254
107083,Search,Facebook,0.14,Outdoor Adventurers,Tuesday,Greater than or equal to 7,0.012634239
107087,Display,Google Ads,0.06,Outdoor Adventurers,Saturday,Greater than or equal to 7,0.698803659
107091,Email,YouTube,0.13,Outdoor Adventurers,Wednesday,Greater than or equal to 7,0.147104851
