Campaign_ID,Campaign_Type,Target_Audience,Duration_in_Days,Channel_Used,Conversion_Rate,ROI,Location,Language,Customer_Segment,Date,Engagement_Score_Segment
74882,Email,Women 35-44,60,Website,0.08,3.78,Houston,Mandarin,Outdoor Adventurers,2/26/21,Greater than or equal to 7
74883,Search,All Ages,15,YouTube,0.02,4.34,Los Angeles,German,Fashionistas,2/27/21,Greater than or equal to 7
74884,Search,Men 18-24,60,Website,0.1,7.58,New York,English,Tech Enthusiasts,2/28/21,Greater than or equal to 7
74885,Display,Women 25-34,15,Google Ads,0.01,4.51,Houston,Spanish,Tech Enthusiasts,3/1/21,Greater than or equal to 7
74886,Influencer,Men 25-34,15,Instagram,0.03,2.24,Chicago,English,Fashionistas,3/2/21,Greater than or equal to 7
74888,Social Media,Women 35-44,30,Website,0.13,2.32,Houston,French,Fashionistas,3/4/21,Greater than or equal to 7
74892,Email,Women 25-34,60,Facebook,0.1,7.93,Houston,French,Foodies,3/8/21,Greater than or equal to 7
74894,Email,Men 18-24,45,Website,0.02,2.1,Houston,German,Tech Enthusiasts,3/10/21,Greater than or equal to 7
74895,Search,Women 35-44,30,Facebook,0.1,6.09,New York,Mandarin,Tech Enthusiasts,3/11/21,Greater than or equal to 7
74899,Display,Men 25-34,15,Email,0.02,5.04,Chicago,French,Outdoor Adventurers,3/15/21,Greater than or equal to 7
74900,Search,All Ages,30,YouTube,0.14,5.57,Miami,French,Outdoor Adventurers,3/16/21,Greater than or equal to 7
74903,Social Media,Men 18-24,45,Instagram,0.12,5.12,Los Angeles,English,Outdoor Adventurers,3/19/21,Greater than or equal to 7
74905,Search,Men 25-34,15,Instagram,0.11,7.08,Miami,French,Outdoor Adventurers,3/21/21,Greater than or equal to 7
74907,Display,All Ages,30,YouTube,0.07,5.18,Houston,German,Tech Enthusiasts,3/23/21,Greater than or equal to 7
74908,Influencer,Men 25-34,30,Google Ads,0.08,4.58,Miami,French,Health & Wellness,3/24/21,Greater than or equal to 7
74909,Email,Men 25-34,45,Instagram,0.01,2.29,Los Angeles,French,Health & Wellness,3/25/21,Greater than or equal to 7
74912,Email,Women 25-34,30,Instagram,0.08,6.52,New York,English,Fashionistas,3/28/21,Greater than or equal to 7
74913,Display,Men 25-34,15,YouTube,0.08,7.73,Los Angeles,English,Foodies,3/29/21,Greater than or equal to 7
74914,Social Media,Women 35-44,45,Email,0.11,2.13,Chicago,French,Fashionistas,3/30/21,Greater than or equal to 7
74916,Display,Men 18-24,15,Facebook,0.04,2.74,Miami,French,Health & Wellness,4/1/21,Greater than or equal to 7
74919,Influencer,Women 35-44,30,Website,0.13,2.57,New York,French,Fashionistas,4/4/21,Greater than or equal to 7
74921,Social Media,All Ages,30,Google Ads,0.03,7.47,Miami,Spanish,Outdoor Adventurers,4/6/21,Greater than or equal to 7
74923,Display,Men 18-24,30,Email,0.05,3.83,Los Angeles,German,Tech Enthusiasts,4/8/21,Greater than or equal to 7
74930,Email,Women 35-44,45,Instagram,0.11,6.92,Houston,Mandarin,Foodies,4/15/21,Greater than or equal to 7
74931,Social Media,Men 18-24,60,Website,0.13,7.11,Chicago,English,Health & Wellness,4/16/21,Greater than or equal to 7
74933,Social Media,Men 25-34,60,Facebook,0.02,7.75,Chicago,Spanish,Fashionistas,4/18/21,Greater than or equal to 7
74935,Search,Men 25-34,30,Facebook,0.07,3.77,Los Angeles,French,Health & Wellness,4/20/21,Greater than or equal to 7
74936,Social Media,Men 25-34,30,Email,0.13,4.12,Los Angeles,Mandarin,Tech Enthusiasts,4/21/21,Greater than or equal to 7
74939,Influencer,Men 18-24,60,Facebook,0.02,5.69,Houston,English,Tech Enthusiasts,4/24/21,Greater than or equal to 7
74943,Social Media,All Ages,60,Website,0.1,2.48,Miami,English,Foodies,4/28/21,Greater than or equal to 7
74944,Social Media,Women 25-34,60,Website,0.06,6.51,Los Angeles,French,Fashionistas,4/29/21,Greater than or equal to 7
74946,Display,All Ages,15,Instagram,0.14,4.65,Miami,Mandarin,Foodies,5/1/21,Greater than or equal to 7
74947,Influencer,Women 25-34,60,Google Ads,0.13,5.75,Chicago,French,Outdoor Adventurers,5/2/21,Greater than or equal to 7
74949,Search,Women 35-44,15,Facebook,0.12,2.88,New York,English,Fashionistas,5/4/21,Greater than or equal to 7
74950,Influencer,Women 25-34,15,Email,0.03,4.54,New York,Mandarin,Tech Enthusiasts,5/5/21,Greater than or equal to 7
74951,Display,All Ages,60,Email,0.04,6.95,New York,Spanish,Fashionistas,5/6/21,Greater than or equal to 7
74954,Display,Men 25-34,45,Email,0.14,3.91,Chicago,German,Fashionistas,5/9/21,Greater than or equal to 7
74961,Email,Women 35-44,15,YouTube,0.05,5.06,New York,German,Outdoor Adventurers,5/16/21,Greater than or equal to 7
74968,Influencer,Women 35-44,30,Instagram,0.07,6.87,Miami,Mandarin,Tech Enthusiasts,5/23/21,Greater than or equal to 7
74969,Display,Men 18-24,15,Facebook,0.08,3.49,Chicago,Spanish,Health & Wellness,5/24/21,Greater than or equal to 7
74970,Social Media,Men 18-24,45,Facebook,0.09,6.06,Los Angeles,Mandarin,Tech Enthusiasts,5/25/21,Greater than or equal to 7
74971,Social Media,Women 35-44,45,Instagram,0.07,7.21,Los Angeles,English,Outdoor Adventurers,5/26/21,Greater than or equal to 7
74973,Email,Women 25-34,45,YouTube,0.11,7.54,Chicago,Mandarin,Health & Wellness,5/28/21,Greater than or equal to 7
74976,Display,Women 35-44,15,Website,0.1,2.82,Chicago,Spanish,Fashionistas,5/31/21,Greater than or equal to 7
74978,Social Media,Men 25-34,15,Google Ads,0.1,6.12,Miami,Mandarin,Health & Wellness,6/2/21,Greater than or equal to 7
74980,Influencer,Men 25-34,30,Email,0.05,6.72,New York,English,Tech Enthusiasts,6/4/21,Greater than or equal to 7
74989,Display,Women 35-44,45,Instagram,0.06,3.78,New York,Mandarin,Outdoor Adventurers,6/13/21,Greater than or equal to 7
74991,Search,All Ages,45,Facebook,0.02,4.96,Houston,Mandarin,Health & Wellness,6/15/21,Greater than or equal to 7
74993,Social Media,Men 18-24,15,Email,0.09,5.72,Houston,Mandarin,Fashionistas,6/17/21,Greater than or equal to 7
74999,Influencer,All Ages,30,Instagram,0.13,6.08,New York,French,Health & Wellness,6/23/21,Greater than or equal to 7
75002,Display,Men 25-34,45,Website,0.12,4.63,Los Angeles,English,Outdoor Adventurers,6/26/21,Greater than or equal to 7
75003,Display,All Ages,45,Facebook,0.08,3.21,Miami,German,Tech Enthusiasts,6/27/21,Greater than or equal to 7
75004,Search,All Ages,30,Facebook,0.06,4.47,Los Angeles,Spanish,Fashionistas,6/28/21,Greater than or equal to 7
75008,Search,Men 25-34,45,Email,0.04,3.61,Chicago,English,Health & Wellness,7/2/21,Greater than or equal to 7
75016,Influencer,All Ages,30,Google Ads,0.11,5.74,New York,German,Fashionistas,7/10/21,Greater than or equal to 7
75017,Search,Men 18-24,30,Facebook,0.15,3.49,Los Angeles,French,Fashionistas,7/11/21,Greater than or equal to 7
75021,Email,Women 25-34,30,Instagram,0.07,4.77,Los Angeles,French,Outdoor Adventurers,7/15/21,Greater than or equal to 7
75023,Social Media,Women 25-34,15,Website,0.06,7.12,New York,French,Health & Wellness,7/17/21,Greater than or equal to 7
75024,Social Media,Men 18-24,30,Instagram,0.06,4.03,Los Angeles,English,Tech Enthusiasts,7/18/21,Greater than or equal to 7
75026,Display,Women 35-44,45,Website,0.05,3.89,Los Angeles,English,Tech Enthusiasts,7/20/21,Greater than or equal to 7
75028,Email,Men 18-24,30,Email,0.06,2.7,New York,German,Foodies,7/22/21,Greater than or equal to 7
75031,Influencer,Women 25-34,30,Email,0.08,7.05,Los Angeles,Mandarin,Outdoor Adventurers,7/25/21,Greater than or equal to 7
75033,Search,Women 35-44,45,Instagram,0.05,5.67,Los Angeles,Mandarin,Foodies,7/27/21,Greater than or equal to 7
75035,Display,Men 25-34,30,YouTube,0.1,3.99,Los Angeles,English,Health & Wellness,7/29/21,Greater than or equal to 7
75042,Search,Women 25-34,30,Email,0.07,6.7,Miami,German,Health & Wellness,8/5/21,Greater than or equal to 7
75046,Display,Women 25-34,15,YouTube,0.03,2.39,Chicago,Mandarin,Fashionistas,8/9/21,Greater than or equal to 7
75048,Search,Men 18-24,60,Instagram,0.04,6.33,Los Angeles,German,Foodies,8/11/21,Greater than or equal to 7
75051,Influencer,All Ages,30,Website,0.14,4.9,Houston,English,Health & Wellness,8/14/21,Greater than or equal to 7
75054,Social Media,Men 18-24,30,Facebook,0.02,5.65,Miami,German,Tech Enthusiasts,8/17/21,Greater than or equal to 7
75058,Display,All Ages,30,YouTube,0.11,7.72,Chicago,Mandarin,Foodies,8/21/21,Greater than or equal to 7
75062,Email,Men 25-34,15,Instagram,0.1,2.7,New York,Mandarin,Health & Wellness,8/25/21,Greater than or equal to 7
75063,Search,Women 35-44,30,YouTube,0.11,4.22,Chicago,English,Tech Enthusiasts,8/26/21,Greater than or equal to 7
75064,Search,Men 18-24,15,Website,0.07,6.28,Los Angeles,English,Foodies,8/27/21,Greater than or equal to 7
75066,Influencer,Men 25-34,60,Email,0.02,3.43,Houston,German,Tech Enthusiasts,8/29/21,Greater than or equal to 7
75068,Email,Women 35-44,15,Website,0.11,3.3,Los Angeles,Mandarin,Foodies,8/31/21,Greater than or equal to 7
75072,Email,Men 18-24,45,YouTube,0.03,7.83,Houston,Mandarin,Health & Wellness,9/4/21,Greater than or equal to 7
75073,Search,Men 18-24,15,Email,0.03,7.81,Houston,English,Fashionistas,9/5/21,Greater than or equal to 7
75076,Influencer,Men 25-34,45,Facebook,0.03,6.74,New York,Mandarin,Tech Enthusiasts,9/8/21,Greater than or equal to 7
75079,Search,Women 25-34,15,Instagram,0.12,7.13,Miami,English,Health & Wellness,9/11/21,Greater than or equal to 7
75083,Social Media,Women 35-44,15,Email,0.13,3.24,Chicago,Mandarin,Tech Enthusiasts,9/15/21,Greater than or equal to 7
75084,Influencer,Women 35-44,30,Website,0.05,4.17,Chicago,Mandarin,Foodies,9/16/21,Greater than or equal to 7
75085,Display,Women 25-34,60,Facebook,0.1,7.77,Los Angeles,Mandarin,Fashionistas,9/17/21,Greater than or equal to 7
75087,Search,Men 25-34,60,Google Ads,0.14,5.23,Los Angeles,French,Outdoor Adventurers,9/19/21,Greater than or equal to 7
75088,Social Media,Women 35-44,15,Website,0.1,5.2,Miami,English,Health & Wellness,9/20/21,Greater than or equal to 7
75092,Display,Men 18-24,60,Instagram,0.1,5.44,Miami,English,Outdoor Adventurers,9/24/21,Greater than or equal to 7
75096,Email,Men 18-24,15,Email,0.04,2.85,New York,Spanish,Foodies,9/28/21,Greater than or equal to 7
75097,Influencer,Women 25-34,30,Instagram,0.11,7.27,Miami,Spanish,Foodies,9/29/21,Greater than or equal to 7
75101,Display,Men 18-24,30,Instagram,0.07,2.14,Los Angeles,German,Foodies,10/3/21,Greater than or equal to 7
75104,Email,Women 25-34,15,Google Ads,0.08,3.57,Miami,Spanish,Foodies,10/6/21,Greater than or equal to 7
75107,Social Media,Women 35-44,45,Google Ads,0.04,7.8,Chicago,English,Health & Wellness,10/9/21,Greater than or equal to 7
75112,Search,Men 25-34,30,Website,0.05,6.64,New York,English,Outdoor Adventurers,10/14/21,Greater than or equal to 7
75113,Search,Men 18-24,45,Instagram,0.11,7.4,New York,English,Tech Enthusiasts,10/15/21,Greater than or equal to 7
75115,Influencer,Women 25-34,15,Instagram,0.01,6.21,Houston,French,Fashionistas,10/17/21,Greater than or equal to 7
75116,Social Media,All Ages,60,Website,0.12,2.86,Chicago,English,Health & Wellness,10/18/21,Greater than or equal to 7
75118,Display,Men 25-34,30,Facebook,0.07,3.7,Los Angeles,Spanish,Outdoor Adventurers,10/20/21,Greater than or equal to 7
75120,Search,All Ages,15,YouTube,0.15,6.39,Chicago,Spanish,Outdoor Adventurers,10/22/21,Greater than or equal to 7
75127,Influencer,Women 25-34,30,Facebook,0.13,5.86,Chicago,Spanish,Outdoor Adventurers,10/29/21,Greater than or equal to 7
75129,Social Media,Men 18-24,15,YouTube,0.09,3.63,Houston,French,Outdoor Adventurers,10/31/21,Greater than or equal to 7
75131,Social Media,Men 25-34,30,Google Ads,0.03,5.24,Houston,German,Foodies,11/2/21,Greater than or equal to 7
75133,Search,Men 25-34,45,YouTube,0.1,6.49,New York,Mandarin,Health & Wellness,11/4/21,Greater than or equal to 7
75134,Social Media,Women 35-44,60,Instagram,0.02,2.98,New York,French,Foodies,11/5/21,Greater than or equal to 7
75135,Social Media,Women 35-44,15,Website,0.09,2.79,Chicago,French,Outdoor Adventurers,11/6/21,Greater than or equal to 7
75139,Search,Men 25-34,45,Instagram,0.03,4.68,New York,English,Foodies,11/10/21,Greater than or equal to 7
75143,Social Media,Women 35-44,15,YouTube,0.05,2.18,Los Angeles,German,Outdoor Adventurers,11/14/21,Greater than or equal to 7
75144,Search,Men 18-24,30,YouTube,0.1,4.79,Miami,Mandarin,Health & Wellness,11/15/21,Greater than or equal to 7
75149,Search,All Ages,60,Google Ads,0.11,7.62,Miami,Spanish,Tech Enthusiasts,11/20/21,Greater than or equal to 7
75155,Influencer,Women 25-34,30,Website,0.14,4.64,Los Angeles,Spanish,Outdoor Adventurers,11/26/21,Greater than or equal to 7
75159,Search,Women 35-44,45,Email,0.04,2.56,Los Angeles,English,Foodies,11/30/21,Greater than or equal to 7
75162,Email,Men 18-24,60,Email,0.08,3.94,Miami,French,Health & Wellness,12/3/21,Greater than or equal to 7
75163,Display,All Ages,30,YouTube,0.09,5.82,New York,French,Tech Enthusiasts,12/4/21,Greater than or equal to 7
75167,Social Media,Women 35-44,45,Facebook,0.03,7.4,Chicago,Spanish,Health & Wellness,12/8/21,Greater than or equal to 7
75169,Email,Men 18-24,30,Instagram,0.08,5.94,New York,German,Foodies,12/10/21,Greater than or equal to 7
75171,Search,Men 18-24,30,Email,0.14,6.16,Chicago,English,Outdoor Adventurers,12/12/21,Greater than or equal to 7
75172,Email,Women 35-44,45,Facebook,0.02,2.41,Houston,French,Health & Wellness,12/13/21,Greater than or equal to 7
75173,Social Media,Men 18-24,45,Google Ads,0.12,7.38,Houston,French,Tech Enthusiasts,12/14/21,Greater than or equal to 7
75174,Search,Women 25-34,30,Instagram,0.02,4.66,Chicago,Mandarin,Outdoor Adventurers,12/15/21,Greater than or equal to 7
75175,Search,Women 35-44,45,Google Ads,0.09,7.78,Los Angeles,Spanish,Foodies,12/16/21,Greater than or equal to 7
75176,Social Media,Men 25-34,15,Facebook,0.08,3.43,Miami,German,Fashionistas,12/17/21,Greater than or equal to 7
75180,Social Media,All Ages,60,Website,0.02,3.97,Miami,Mandarin,Foodies,12/21/21,Greater than or equal to 7
75181,Influencer,All Ages,30,YouTube,0.08,3.65,New York,Spanish,Tech Enthusiasts,12/22/21,Greater than or equal to 7
75184,Influencer,Men 25-34,45,Google Ads,0.02,7.35,New York,Spanish,Fashionistas,12/25/21,Greater than or equal to 7
75185,Email,Men 18-24,15,Email,0.09,5.52,Los Angeles,Mandarin,Foodies,12/26/21,Greater than or equal to 7
75189,Influencer,Men 25-34,45,Facebook,0.08,3.61,Los Angeles,Spanish,Tech Enthusiasts,12/30/21,Greater than or equal to 7
75191,Search,Men 25-34,15,Facebook,0.08,5.26,New York,Mandarin,Health & Wellness,1/1/21,Greater than or equal to 7
75192,Search,Women 25-34,30,Google Ads,0.14,5.68,Houston,German,Health & Wellness,1/2/21,Greater than or equal to 7
75199,Social Media,Women 25-34,30,Google Ads,0.06,4.54,Chicago,German,Health & Wellness,1/9/21,Greater than or equal to 7
75200,Email,Men 25-34,30,Instagram,0.14,7.05,New York,Spanish,Health & Wellness,1/10/21,Greater than or equal to 7
75201,Influencer,Women 25-34,30,Instagram,0.14,2.76,Chicago,Mandarin,Tech Enthusiasts,1/11/21,Greater than or equal to 7
75203,Search,Men 18-24,30,Facebook,0.11,5.83,Houston,Mandarin,Outdoor Adventurers,1/13/21,Greater than or equal to 7
75209,Email,Women 35-44,15,Instagram,0.13,5.82,Chicago,English,Fashionistas,1/19/21,Greater than or equal to 7
75211,Search,Men 25-34,15,YouTube,0.03,6.05,Los Angeles,English,Health & Wellness,1/21/21,Greater than or equal to 7
75212,Display,Men 25-34,30,YouTube,0.07,4.58,Los Angeles,French,Health & Wellness,1/22/21,Greater than or equal to 7
75218,Email,Women 25-34,15,YouTube,0.08,6.16,New York,Mandarin,Health & Wellness,1/28/21,Greater than or equal to 7
75221,Influencer,Men 18-24,45,YouTube,0.04,3,New York,Mandarin,Tech Enthusiasts,1/31/21,Greater than or equal to 7
75222,Search,Men 18-24,15,Instagram,0.07,2.32,Chicago,Spanish,Outdoor Adventurers,2/1/21,Greater than or equal to 7
75224,Influencer,Men 18-24,15,YouTube,0.06,2.11,Miami,Spanish,Fashionistas,2/3/21,Greater than or equal to 7
75225,Social Media,Women 25-34,15,Google Ads,0.07,3.87,Los Angeles,Mandarin,Outdoor Adventurers,2/4/21,Greater than or equal to 7
75226,Social Media,Women 25-34,45,Google Ads,0.01,3.38,Los Angeles,English,Health & Wellness,2/5/21,Greater than or equal to 7
75231,Search,Men 18-24,30,Website,0.07,2.35,Los Angeles,Spanish,Health & Wellness,2/10/21,Greater than or equal to 7
75237,Display,Women 35-44,45,Instagram,0.08,5.34,Miami,German,Outdoor Adventurers,2/16/21,Greater than or equal to 7
75246,Search,All Ages,15,YouTube,0.06,5.84,Miami,Spanish,Tech Enthusiasts,2/25/21,Greater than or equal to 7
75247,Display,Men 25-34,45,Google Ads,0.08,3.5,Houston,French,Fashionistas,2/26/21,Greater than or equal to 7
75248,Social Media,All Ages,15,YouTube,0.13,3.97,Los Angeles,Mandarin,Tech Enthusiasts,2/27/21,Greater than or equal to 7
75249,Display,Women 25-34,45,Website,0.01,5.18,Chicago,Mandarin,Tech Enthusiasts,2/28/21,Greater than or equal to 7
75250,Influencer,Women 35-44,45,Facebook,0.03,5.81,Los Angeles,French,Fashionistas,3/1/21,Greater than or equal to 7
75252,Social Media,Women 35-44,15,Google Ads,0.06,2.15,Miami,Mandarin,Fashionistas,3/3/21,Greater than or equal to 7
75254,Email,Women 35-44,30,Google Ads,0.11,3.69,Miami,Spanish,Outdoor Adventurers,3/5/21,Greater than or equal to 7
75256,Email,Men 25-34,60,Email,0.06,2.65,Houston,German,Fashionistas,3/7/21,Greater than or equal to 7
75257,Email,Women 35-44,15,Email,0.07,6.35,Chicago,German,Fashionistas,3/8/21,Greater than or equal to 7
75260,Search,Women 35-44,15,Website,0.09,6.67,New York,Mandarin,Outdoor Adventurers,3/11/21,Greater than or equal to 7
75261,Social Media,Women 35-44,60,YouTube,0.08,4.89,Chicago,Mandarin,Tech Enthusiasts,3/12/21,Greater than or equal to 7
75262,Social Media,Women 35-44,30,Facebook,0.09,3.6,Houston,Mandarin,Tech Enthusiasts,3/13/21,Greater than or equal to 7
75265,Search,Men 18-24,60,Google Ads,0.01,4.1,New York,English,Tech Enthusiasts,3/16/21,Greater than or equal to 7
75268,Influencer,Men 25-34,30,Email,0.1,3.15,New York,French,Outdoor Adventurers,3/19/21,Greater than or equal to 7
75271,Search,Men 18-24,60,Website,0.15,5.15,Miami,Mandarin,Tech Enthusiasts,3/22/21,Greater than or equal to 7
75274,Display,Women 25-34,15,Google Ads,0.01,2.89,Houston,German,Outdoor Adventurers,3/25/21,Greater than or equal to 7
75276,Influencer,Women 25-34,60,Email,0.03,4.57,Miami,Mandarin,Tech Enthusiasts,3/27/21,Greater than or equal to 7
75277,Social Media,Women 35-44,60,Website,0.04,6.42,Miami,Spanish,Foodies,3/28/21,Greater than or equal to 7
75279,Social Media,Women 35-44,45,Email,0.02,7.49,Chicago,French,Foodies,3/30/21,Greater than or equal to 7
75282,Influencer,All Ages,30,YouTube,0.09,7.05,Houston,French,Health & Wellness,4/2/21,Greater than or equal to 7
75283,Social Media,Women 25-34,30,Website,0.07,5.37,New York,Mandarin,Outdoor Adventurers,4/3/21,Greater than or equal to 7
75285,Influencer,Men 18-24,45,Email,0.08,3.12,New York,Mandarin,Foodies,4/5/21,Greater than or equal to 7
75290,Search,Men 25-34,45,YouTube,0.12,4.95,Miami,Mandarin,Health & Wellness,4/10/21,Greater than or equal to 7
75291,Influencer,Men 18-24,45,Instagram,0.06,3.43,Los Angeles,Mandarin,Foodies,4/11/21,Greater than or equal to 7
75300,Email,All Ages,45,Instagram,0.12,3.55,New York,German,Outdoor Adventurers,4/20/21,Greater than or equal to 7
